host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,bathroom_share_or_not,bedrooms,beds,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,bathrooms,Price,Pool,BabyBath,BabyMonitor,LakeAccess,BeachFront,Piano
0,1,0,2,40.8622,-73.93039,0,2,0,1.0,1.0,6,6,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.07,1,4,0,0,0,0,0,0
0,1,1,1,40.68161,-73.90717,0,2,0,1.0,2.0,2,29,59,94.0,9.0,10.0,10.0,10.0,9.0,9.0,0,2.07,1,5,0,0,0,0,0,0
0,1,1,1,40.6937,-73.94674,2,1,0,1.0,2.0,2,60,14,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0.5,1,5,0,0,0,0,0,0
0,1,1,1,40.72672,-73.94054,3,1,1,1.0,1.0,3,1125,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.14,1,5,0,0,0,0,0,0
0,1,1,1,40.636540000000004,-73.94861999999999,3,1,1,1.0,1.0,1,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.04,1,4,0,0,0,0,0,0
1,1,0,2,40.72783,-74.00102,2,2,1,1.0,1.0,7,60,56,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1.97,1,4,0,0,0,0,0,0
1,1,1,2,40.82347,-73.95452,2,2,0,1.0,1.0,7,1125,5,96.0,9.0,10.0,10.0,10.0,10.0,9.0,0,0.19,1,4,0,0,0,0,0,0
0,1,1,2,40.82708,-73.9447,2,2,1,1.0,1.0,7,90,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.05,1,4,0,0,0,0,0,0
0,1,0,1,40.7116,-73.95137,0,2,0,1.0,1.0,3,1125,36,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.31,1,5,0,0,0,0,0,0
1,1,1,3,40.70092,-73.90714,2,3,1,1.0,2.0,2,120,37,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.47,1,4,0,0,0,0,0,0
0,1,1,2,40.72191,-73.98124,2,2,1,1.0,1.0,2,1125,9,89.0,10.0,8.0,10.0,10.0,9.0,9.0,1,0.32,1,4,0,0,0,0,0,0
1,1,1,1,40.69192,-73.98391,0,5,0,2.0,2.0,4,1125,27,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0.94,1,6,0,0,0,0,0,0
0,1,1,2,40.7648,-73.95862,0,2,0,2.0,2.0,3,365,42,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,1.48,1,5,0,0,0,0,0,0
0,1,1,1,40.68582,-73.93706,0,4,0,2.0,2.0,28,90,6,100.0,10.0,10.0,9.0,10.0,9.0,10.0,1,0.21,4,5,0,0,0,0,0,0
1,1,1,1,40.65517,-73.95827,2,2,1,1.0,1.0,1,30,72,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,2.55,1,4,0,0,0,0,0,0
1,1,1,1,40.699009999999994,-73.97001999999999,2,1,1,1.0,1.0,5,1125,29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.04,1,4,0,0,0,0,0,0
0,1,1,2,40.814479999999996,-73.94547,0,4,0,2.0,2.0,30,90,35,89.0,10.0,8.0,10.0,9.0,10.0,9.0,0,1.33,1,5,0,0,0,0,0,0
0,1,1,3,40.69709,-73.89556,0,4,0,2.0,2.0,30,1125,7,86.0,10.0,8.0,9.0,8.0,9.0,9.0,1,0.29,3,4,0,1,0,0,0,0
0,1,1,3,40.71447,-73.85181,2,3,1,1.0,2.0,14,1120,9,87.0,8.0,7.0,9.0,9.0,9.0,9.0,0,0.32,1,4,0,0,0,0,0,0
0,1,0,2,40.795,-73.97479,2,1,1,3.0,1.0,12,29,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04,1,4,0,0,0,0,0,0
0,1,1,1,40.721790000000006,-73.9447,2,2,1,1.0,1.0,14,61,40,90.0,9.0,9.0,9.0,9.0,9.0,9.0,1,1.4,1,4,0,0,0,0,0,0
1,1,1,3,40.5886,-73.8124,0,4,0,1.0,2.0,2,400,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.07,1,5,0,0,0,0,0,0
1,1,1,0,40.887640000000005,-73.90449,2,2,1,1.0,1.0,1,7,56,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.19,1,4,0,0,0,0,0,0
1,1,0,2,40.79244,-73.94028,2,2,1,1.0,1.0,3,1125,25,98.0,10.0,9.0,10.0,10.0,9.0,9.0,0,1.01,1,4,0,0,0,0,0,0
0,1,1,3,40.74425,-73.91768,2,2,1,1.0,1.0,1,10,74,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,2.58,1,4,0,0,0,0,0,0
0,1,0,1,40.707029999999996,-73.95434,2,2,1,1.0,1.0,3,30,12,90.0,10.0,8.0,10.0,10.0,10.0,9.0,1,0.45,1,4,0,0,0,0,0,0
0,1,1,3,40.74597,-73.91434,2,2,1,1.0,1.0,2,20,39,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1.36,1,4,0,0,0,0,0,0
0,1,1,1,40.711659999999995,-73.95739,0,4,0,3.0,3.0,4,20,12,90.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0.47,3,6,0,0,0,0,0,0
0,1,0,3,40.76197,-73.92335,0,5,0,2.0,3.0,14,90,3,67.0,9.0,7.0,10.0,10.0,9.0,6.0,1,0.12,1,5,0,0,0,0,0,0
0,1,1,2,40.84698,-73.93629,0,3,0,1.0,2.0,1,1125,143,91.0,9.0,9.0,9.0,10.0,10.0,10.0,1,5.03,1,4,0,0,0,0,0,0
1,1,1,1,40.695009999999996,-73.92296,2,2,1,1.0,1.0,3,1125,2,90.0,10.0,7.0,10.0,10.0,10.0,10.0,0,0.07,4,3,0,0,0,0,0,0
0,1,1,1,40.71543,-73.94278,2,2,1,1.0,1.0,2,30,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.26,1,4,0,0,0,0,0,0
1,1,1,1,40.6921,-73.93398,2,2,1,1.0,1.0,1,30,111,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,3.97,1,4,0,0,0,0,0,0
0,1,0,2,40.73992,-73.98272,0,3,0,1.0,0.0,2,7,18,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0.74,1,5,0,0,0,0,0,0
0,1,1,2,40.7879,-73.94796,0,4,0,2.0,2.0,2,1125,48,87.0,9.0,8.0,9.0,9.0,9.0,9.0,1,1.7,1,6,0,0,0,0,0,0
0,1,1,3,40.669059999999995,-73.79254,2,1,1,1.0,1.0,3,1125,6,83.0,9.0,9.0,9.0,10.0,9.0,9.0,1,0.26,1,5,0,0,0,0,0,0
0,1,1,3,40.66872,-73.79417,2,1,1,1.0,1.0,3,15,18,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0.67,0,5,0,0,0,0,0,0
0,1,0,2,40.83085,-73.9498,2,2,1,1.0,2.0,14,30,1,60.0,8.0,10.0,2.0,6.0,6.0,8.0,0,0.04,1,4,0,0,0,0,0,0
0,1,1,1,40.71136,-73.9562,0,4,0,2.0,2.0,4,1125,20,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.73,3,6,0,0,0,0,0,0
0,1,0,1,40.67334,-73.93269000000001,2,2,1,1.0,0.0,5,1125,1,80.0,10.0,6.0,10.0,10.0,8.0,8.0,1,0.05,2,3,0,0,0,0,0,0
0,1,1,2,40.817170000000004,-73.93918000000001,0,2,0,1.0,1.0,2,1125,2,90.0,10.0,7.0,9.0,10.0,10.0,10.0,1,0.07,1,4,0,0,0,0,0,0
0,1,1,4,40.597409999999996,-74.08327,2,1,1,1.0,1.0,14,28,25,90.0,9.0,9.0,9.0,9.0,9.0,9.0,0,0.88,1,4,0,0,0,0,0,0
0,1,1,2,40.71868,-73.99738,2,2,1,1.0,1.0,1,15,63,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.33,1,4,0,0,0,0,0,0
0,1,1,1,40.68923,-73.92681999999999,2,1,1,1.0,2.0,75,100,5,100.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0.2,1,4,0,0,0,0,0,0
1,1,1,2,40.81811,-73.94497,2,1,1,1.0,1.0,2,1125,21,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.74,1,4,0,0,0,0,0,0
1,1,1,3,40.59486,-73.73836999999999,0,4,0,2.0,2.0,3,28,47,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1.68,3,5,0,0,0,0,0,0
0,1,1,1,40.66364,-73.94978,2,1,1,1.0,0.0,1,60,27,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1.01,1,4,0,0,0,0,0,0
0,1,1,0,40.83088,-73.92779,0,6,0,1.0,3.0,2,1125,62,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,2.18,1,5,0,0,0,0,0,0
1,1,0,2,40.804390000000005,-73.96755,0,2,0,1.0,1.0,2,5,28,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1.13,1,5,0,0,0,0,0,0
0,1,1,3,40.699909999999996,-73.88951999999999,2,2,1,1.0,1.0,7,1125,18,97.0,10.0,10.0,9.0,10.0,9.0,10.0,1,0.65,1,4,0,0,0,0,0,0
0,1,1,2,40.82582,-73.946,2,2,1,1.0,1.0,4,30,4,93.0,9.0,8.0,9.0,9.0,9.0,9.0,1,0.18,1,4,0,0,0,0,0,0
1,1,1,1,40.684090000000005,-73.96467,2,1,1,1.0,1.0,7,1125,7,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.42,1,4,0,0,0,0,0,0
0,1,1,3,40.74462,-73.94913000000001,0,3,0,1.0,1.0,1,1125,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.11,1,4,0,0,0,0,0,0
1,1,1,1,40.729009999999995,-73.94754,0,5,0,2.0,4.0,2,1125,65,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.66,1,5,0,0,0,0,0,0
0,1,1,2,40.757220000000004,-73.98161999999999,3,2,1,1.0,1.0,1,1125,6,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.21,1,4,0,0,0,0,0,0
0,1,1,2,40.80557,-73.94613000000001,0,2,0,2.0,2.0,5,15,5,85.0,8.0,9.0,9.0,10.0,9.0,8.0,0,0.18,1,5,0,0,0,0,0,0
1,1,1,2,40.7258,-73.97963,0,2,0,2.0,1.0,7,270,8,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.3,2,5,0,0,0,0,0,0
0,1,1,1,40.71269,-73.94771999999999,0,5,0,2.0,2.0,3,10,11,96.0,10.0,9.0,9.0,10.0,10.0,10.0,1,0.39,1,5,0,0,0,0,0,0
0,1,0,2,40.766870000000004,-73.98536999999999,2,1,1,1.0,1.0,3,30,2,90.0,9.0,9.0,9.0,8.0,10.0,10.0,0,0.07,1,4,0,0,0,0,0,0
0,1,1,2,40.7355,-73.98,0,3,0,1.0,1.0,2,30,48,90.0,9.0,9.0,9.0,10.0,10.0,9.0,1,1.81,1,5,0,0,0,0,0,0
1,1,1,3,40.70071,-73.81282,2,2,1,1.0,2.0,2,360,27,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1.81,3,4,0,0,0,0,0,0
0,1,1,3,40.73891,-73.92642,2,1,1,1.0,1.0,7,180,4,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0.16,1,4,0,0,0,0,0,0
0,1,0,3,40.73968,-73.80601,2,2,0,1.0,2.0,1,1125,9,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.32,1,4,0,0,0,0,0,0
1,1,1,1,40.68352,-73.9999,0,3,0,1.0,1.0,2,14,65,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.42,1,5,0,0,0,0,0,0
1,1,1,1,40.67604,-73.95071,0,5,0,2.0,3.0,3,60,47,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.73,1,5,0,0,0,0,0,0
1,1,1,2,40.7464,-73.99701,0,2,0,1.0,1.0,28,1125,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.48,1,5,0,0,0,0,0,0
1,1,1,2,40.76201,-73.99099,0,8,0,3.0,4.0,2,120,100,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,3.53,1,6,0,0,0,0,0,0
0,1,1,2,40.74153,-73.9797,2,1,1,2.0,1.0,30,31,3,80.0,7.0,9.0,6.0,7.0,10.0,7.0,1,0.11,1,4,0,0,0,0,0,0
0,1,1,2,40.713390000000004,-73.98684,0,4,0,2.0,2.0,7,21,56,84.0,9.0,7.0,9.0,9.0,9.0,9.0,0,2.01,1,5,0,0,0,0,0,0
1,1,1,1,40.69197,-73.92795,2,2,0,1.0,1.0,4,14,48,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1.89,1,5,0,0,0,0,0,0
0,1,1,2,40.814440000000005,-73.94385,2,2,1,1.0,1.0,7,30,10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.45,1,4,0,0,0,0,0,0
1,1,0,1,40.67988,-73.89201,2,2,1,1.0,1.0,1,7,25,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1.01,2,4,0,0,0,0,0,0
1,1,0,1,40.68778,-73.90748,0,5,0,2.0,2.0,3,365,57,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,2.08,1,5,0,0,0,0,0,0
0,1,0,0,40.850629999999995,-73.85645,2,1,1,1.0,0.0,2,7,2,20.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0.07,1,4,0,0,0,0,0,0
0,1,1,1,40.63816,-73.91443000000001,0,2,0,1.0,1.0,1,1125,244,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,8.94,1,5,0,0,0,0,0,0
1,1,1,1,40.689840000000004,-73.98416,2,2,1,1.0,1.0,3,5,55,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.95,1,5,0,0,0,0,0,0
0,1,0,2,40.82996,-73.9449,0,2,0,1.0,1.0,14,29,8,91.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0.31,1,4,0,0,0,0,0,0
1,1,1,2,40.84135,-73.94011,2,1,1,1.0,1.0,30,1125,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.11,2,4,0,0,0,0,0,0
1,1,1,1,40.6429,-73.96876999999999,2,2,1,1.0,1.0,2,7,78,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.77,5,4,0,0,0,0,0,0
0,1,1,2,40.718090000000004,-74.01205,0,3,0,1.0,1.0,1,6,9,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0.32,1,5,0,0,0,0,0,0
0,1,0,1,40.67218,-73.97774,0,4,0,1.0,1.0,1,30,70,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,2.52,1,5,0,0,0,0,0,0
0,1,1,1,40.7191,-73.94408,2,2,1,1.0,1.0,3,1125,8,95.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0.29,3,5,0,0,0,0,0,0
0,1,1,1,40.72015,-73.96117,2,1,1,1.0,1.0,5,10,2,90.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.07,1,4,0,0,0,0,0,0
0,1,1,2,40.84225,-73.93581999999999,0,3,0,1.0,1.0,5,15,1,100.0,8.0,8.0,8.0,10.0,8.0,8.0,0,0.12,1,5,0,0,0,0,0,0
0,1,0,2,40.80068,-73.94598,0,6,0,3.0,3.0,3,28,55,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0,2.14,1,5,0,0,0,0,0,0
0,1,1,1,40.68057,-73.95249,0,2,0,1.0,2.0,3,29,9,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0.33,1,5,0,0,0,0,0,0
1,1,1,1,40.67808,-73.98074,0,3,0,1.0,1.0,4,1125,15,93.0,10.0,9.0,9.0,10.0,10.0,10.0,0,0.54,1,5,0,0,0,0,0,0
0,1,1,4,40.59697,-74.08324,2,1,0,1.0,1.0,14,60,13,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.47,2,3,0,0,0,0,0,0
1,1,1,1,40.65889,-73.95626999999999,2,2,1,1.0,1.0,31,180,7,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.28,1,4,0,0,0,0,0,0
0,1,0,2,40.80343,-73.96795999999999,2,2,1,1.0,1.0,4,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.07,1,4,0,0,0,0,0,0
0,1,1,1,40.686859999999996,-73.95425999999999,0,2,0,1.0,1.0,3,27,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.36,1,5,0,0,0,0,0,0
0,1,1,3,40.58794,-73.81579,0,6,0,2.0,4.0,30,90,36,89.0,9.0,9.0,9.0,10.0,9.0,9.0,0,1.33,1,5,0,0,0,0,0,0
1,1,1,1,40.715720000000005,-73.94161,2,5,0,2.0,3.0,1,28,26,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.23,1,5,0,0,0,0,0,0
0,1,1,1,40.62978,-73.96475,2,2,1,1.0,1.0,1,1125,32,90.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1.14,1,4,0,0,0,0,0,0
0,1,1,1,40.68813,-73.94045,2,2,1,1.0,1.0,2,14,4,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.15,1,3,0,0,0,0,0,0
1,1,1,3,40.71893,-73.8761,0,2,0,1.0,1.0,1,14,157,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,5.69,1,4,0,0,0,0,0,0
1,1,1,2,40.79372,-73.93552,0,2,0,1.0,1.0,2,1125,28,94.0,9.0,10.0,10.0,10.0,9.0,9.0,0,1.0,1,5,0,0,0,0,0,0
0,1,1,1,40.69317,-73.93003,2,1,1,1.0,1.0,2,25,66,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0,2.41,1,4,0,0,0,0,0,0
1,1,1,1,40.68942,-73.90918,2,2,1,1.0,1.0,2,21,84,95.0,10.0,9.0,10.0,10.0,9.0,9.0,0,3.01,1,4,0,0,0,0,0,0
0,1,1,3,40.76161,-73.89026,0,4,0,3.0,4.0,365,365,19,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.68,1,5,0,0,0,0,0,0
0,1,1,2,40.72759,-73.98047,2,2,1,1.0,1.0,3,23,6,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.21,1,5,0,0,0,0,0,0
1,1,0,1,40.70001,-73.92595,2,3,1,1.0,1.0,6,1125,53,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.92,1,4,0,0,0,0,0,0
1,1,1,1,40.68273,-73.91651,0,2,0,1.0,1.0,3,30,57,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.04,1,5,0,0,0,0,0,0
1,1,1,1,40.679970000000004,-73.95052,0,2,0,1.0,1.0,30,1125,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.28,1,4,0,0,0,0,0,0
0,1,1,2,40.75727,-73.99025999999999,0,2,0,1.0,1.0,4,1125,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.11,1,5,1,0,0,0,0,0
0,1,0,3,40.70367,-73.91063,2,1,1,1.0,0.0,1,1,3,73.0,7.0,6.0,7.0,7.0,7.0,7.0,1,0.12,1,5,0,0,0,0,0,0
0,1,0,3,40.73852,-73.92401,2,2,1,1.0,1.0,2,200,17,92.0,9.0,8.0,9.0,9.0,9.0,9.0,0,0.61,1,4,0,0,0,0,0,0
1,1,1,1,40.68081,-73.9729,2,2,0,1.0,1.0,2,1125,48,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.75,1,5,0,0,0,0,0,0
1,1,1,1,40.61006,-73.99902,2,1,1,1.0,1.0,5,24,74,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.69,1,4,0,0,0,0,0,0
1,1,0,1,40.68074,-73.89157,2,2,1,1.0,1.0,1,7,3,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0.19,2,4,0,0,0,0,0,0
1,1,1,1,40.71886,-73.94054,0,2,0,1.0,1.0,7,1125,26,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.97,1,5,0,0,0,0,0,0
0,1,1,2,40.81759,-73.94385,0,3,0,2.0,2.0,5,1125,1,100.0,10.0,10.0,8.0,10.0,10.0,10.0,0,0.04,1,5,0,0,0,0,0,0
1,1,1,2,40.79475,-73.93554,2,2,1,1.0,2.0,1,28,18,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.65,1,5,0,0,0,0,0,0
1,1,1,1,40.69104,-73.9258,2,2,1,1.0,1.0,2,30,52,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.85,1,5,0,0,0,0,0,0
0,1,0,1,40.692840000000004,-73.96065,0,2,0,1.0,1.0,14,1125,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.19,1,5,0,0,0,0,0,0
0,1,1,3,40.75096,-73.88423,0,4,0,1.0,2.0,3,3,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.33,1,5,0,0,0,0,0,0
1,1,1,0,40.86681,-73.84073000000001,0,4,0,2.0,4.0,2,7,67,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.47,1,5,0,0,0,0,0,0
0,1,1,1,40.659859999999995,-73.99684,0,6,0,3.0,4.0,4,30,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.08,3,6,0,0,0,0,0,0
1,1,1,2,40.72469,-73.97892,0,2,0,1.0,1.0,2,99,111,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,4.2,1,5,0,0,0,0,0,0
0,1,1,2,40.79935,-73.95208000000001,3,1,1,1.0,0.0,1,3,41,88.0,9.0,9.0,9.0,9.0,9.0,8.0,1,1.47,1,4,0,0,0,0,0,0
0,1,0,2,40.70884,-74.00822,0,4,0,1.0,2.0,2,10,2,80.0,7.0,8.0,7.0,10.0,10.0,10.0,0,0.08,1,5,0,0,0,0,0,0
1,1,1,1,40.68845,-73.91956,2,1,0,1.0,2.0,14,16,27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,2,4,0,0,0,0,0,0
0,1,1,2,40.75541,-73.99502,2,2,1,1.0,1.0,1,365,10,78.0,8.0,7.0,8.0,9.0,10.0,8.0,1,0.37,3,5,0,0,0,0,0,0
0,1,0,2,40.72938,-74.00027,0,2,0,1.0,1.0,3,1124,6,100.0,10.0,10.0,9.0,10.0,10.0,10.0,1,0.22,1,5,0,0,0,0,0,0
1,1,1,1,40.6846,-73.93455,2,1,0,1.0,1.0,15,90,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.19,1,4,0,0,0,0,0,0
1,1,0,2,40.7919,-73.94561999999999,2,2,1,1.0,1.0,2,26,35,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.28,1,4,0,0,0,0,0,0
0,1,0,2,40.82297,-73.95481,2,2,1,1.0,1.0,3,1125,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.19,1,4,0,0,0,0,0,0
0,1,1,2,40.74194,-73.99914,2,1,1,1.0,1.0,4,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.04,1,5,0,0,0,0,0,0
0,1,1,2,40.812490000000004,-73.9426,0,1,0,1.0,0.0,14,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.09,1,5,0,0,0,0,0,0
0,1,0,1,40.702059999999996,-73.99343,0,3,0,2.0,2.0,3,15,1,60.0,10.0,4.0,10.0,10.0,10.0,6.0,1,0.05,1,5,0,0,0,0,0,0
0,1,1,1,40.69575,-73.92765,0,3,0,1.0,1.0,2,1125,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.15,1,4,0,0,0,0,0,0
1,1,0,1,40.6978,-73.92607,2,2,1,1.0,1.0,2,1125,51,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.89,2,4,0,0,0,0,0,0
1,1,1,2,40.7846,-73.97315,0,6,0,2.0,3.0,2,1125,6,90.0,8.0,10.0,9.0,9.0,10.0,9.0,0,0.62,3,5,0,0,0,0,0,0
1,1,1,1,40.71458,-73.96169,2,1,1,1.0,1.0,120,120,95,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.44,1,4,0,0,0,0,0,0
1,1,1,1,40.6945,-73.94633,0,6,0,2.0,4.0,1,1125,49,90.0,9.0,9.0,9.0,10.0,9.0,9.0,0,1.82,1,4,0,0,0,0,0,0
1,1,1,3,40.7409,-73.92696,2,1,1,1.0,1.0,3,1125,41,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.47,1,4,0,0,0,0,0,0
0,1,1,3,40.767990000000005,-73.8795,0,8,0,1.0,3.0,1,1125,251,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0,9.01,1,5,0,0,0,0,0,0
0,1,1,1,40.67157,-73.95806999999999,0,2,0,1.0,1.0,30,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.1,1,5,0,0,0,0,0,0
0,1,0,1,40.69928,-73.92385999999999,2,2,1,1.0,1.0,2,1125,20,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0.73,1,4,0,0,0,0,0,0
1,1,1,1,40.68902,-73.92838,0,4,0,2.0,2.0,2,1125,74,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.68,1,5,0,1,0,0,0,0
0,1,1,1,40.67335,-73.95529,0,4,0,2.0,2.0,28,1123,4,90.0,9.0,8.0,10.0,10.0,10.0,8.0,0,0.15,2,5,0,0,0,0,0,0
0,1,1,3,40.75332,-73.94159,0,4,0,1.0,1.0,1,4,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.19,1,5,0,0,0,0,0,0
1,1,1,2,40.742490000000004,-73.99996999999999,2,1,1,1.0,1.0,4,1125,36,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1.33,1,5,0,0,0,0,0,0
1,1,1,2,40.7687,-73.98742,2,2,1,1.0,1.0,1,60,200,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,7.21,1,4,0,0,0,0,0,0
0,1,1,2,40.816,-73.95348,0,2,0,1.0,2.0,3,1125,16,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0.62,1,5,0,0,0,0,0,0
1,1,0,1,40.64117,-74.01248000000001,2,2,1,1.0,1.0,2,7,80,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.93,1,4,0,0,0,0,0,0
1,1,1,1,40.68412,-73.94836,0,6,0,3.0,3.0,30,1125,18,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0.65,1,5,0,0,0,0,0,0
1,1,1,1,40.67908,-74.01068000000001,0,3,0,1.0,2.0,3,14,63,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0,2.26,1,5,0,0,0,0,0,0
0,1,1,1,40.69566,-73.90687,0,4,0,1.0,1.0,14,29,27,99.0,10.0,9.0,10.0,10.0,9.0,10.0,1,1.01,1,5,0,0,0,0,0,0
1,1,1,2,40.8063,-73.95548000000001,2,2,1,1.0,1.0,3,15,39,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.44,1,5,0,0,0,0,0,0
1,1,0,0,40.89124,-73.83423,0,11,0,3.0,5.0,2,15,86,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,3.08,1,5,0,0,0,0,0,0
0,1,1,1,40.661159999999995,-73.94781,2,6,1,1.0,3.0,5,1125,9,100.0,10.0,9.0,10.0,10.0,9.0,10.0,0,0.36,1,5,0,0,0,0,0,0
